Data,Sabor,Local de venda,Preço,Tamanho,Vendas
2021-07-18,Chocolate,Shopping,6.45,250g,15
2021-07-18,Chocolate,Shopping,11.68,500g,23
2021-07-18,Chocolate,Shopping,21.87,1kg,12
2021-07-18,Chocolate,Praia,3.83,Casquinha,53
2021-07-18,Chocolate,Praia,7.28,250g,46
2021-07-18,Chocolate,Praia,11.48,500g,21
2021-07-18,Chocolate,Praia,19.93,1kg,43
2021-07-18,Chocolate,Cidade,3.68,Casquinha,32
2021-07-18,Chocolate,Cidade,7.59,250g,18
2021-07-18,Chocolate,Cidade,10.93,500g,32
2021-07-18,Chocolate,Cidade,20.44,1kg,17
2021-07-18,Morango,Supermercado,3.53,Casquinha,27
2021-07-18,Morango,Supermercado,7.49,250g,12
2021-07-18,Morango,Supermercado,12.14,500g,10
2021-07-18,Morango,Supermercado,18.06,1kg,15
2021-07-18,Morango,Shopping,3.82,Casquinha,45
2021-07-18,Morango,Shopping,6.41,250g,6
2021-07-18,Morango,Shopping,12.44,500g,19
2021-07-18,Morango,Shopping,18.5,1kg,20
2021-07-18,Morango,Praia,3.56,Casquinha,36
2021-07-18,Morango,Praia,7.53,250g,44
2021-07-18,Morango,Praia,12.36,500g,26
2021-07-18,Morango,Praia,18.53,1kg,26
2021-07-18,Morango,Cidade,3.37,Casquinha,42
2021-07-18,Morango,Cidade,6.72,250g,36
2021-07-18,Morango,Cidade,11.24,500g,18
2021-07-18,Morango,Cidade,18.9,1kg,31
2021-07-18,Creme,Supermercado,3.58,Casquinha,27
2021-07-18,Creme,Supermercado,6.96,250g,17
2021-07-18,Creme,Supermercado,11.16,500g,13
2021-07-18,Creme,Supermercado,21.08,1kg,8
2021-07-18,Creme,Shopping,3.45,Casquinha,21
2021-07-18,Creme,Shopping,6.35,250g,18
2021-07-18,Creme,Shopping,11.87,500g,15
2021-07-18,Creme,Shopping,18.35,1kg,11
2021-07-18,Creme,Praia,3.53,Casquinha,31
2021-07-18,Creme,Praia,7.46,250g,31
2021-07-18,Creme,Praia,11.12,500g,20
2021-07-18,Creme,Praia,19.45,1kg,18
2021-07-18,Creme,Cidade,3.81,Casquinha,18
2021-07-18,Creme,Cidade,7.28,250g,7
2021-07-18,Creme,Cidade,12.64,500g,22
2021-07-18,Creme,Cidade,18.26,1kg,20
2021-07-18,Limão,Supermercado,3.42,Casquinha,11
2021-07-18,Limão,Supermercado,7.68,250g,4
2021-07-18,Limão,Supermercado,12.34,500g,24
2021-07-18,Limão,Supermercado,19.74,1kg,4
2021-07-18,Limão,Shopping,3.76,Casquinha,12
2021-07-18,Limão,Shopping,7.36,250g,2
2021-07-18,Limão,Shopping,11.75,500g,0
2021-07-18,Limão,Shopping,20.97,1kg,29
2021-07-18,Limão,Praia,3.31,Casquinha,23
2021-07-18,Limão,Praia,6.96,250g,14
2021-07-18,Limão,Praia,11.2,500g,2
2021-07-18,Limão,Praia,18.23,1kg,0
2021-07-18,Limão,Cidade,3.56,Casquinha,37
2021-07-18,Limão,Cidade,6.89,250g,25
2021-07-18,Limão,Cidade,12.48,500g,13
2021-07-18,Limão,Cidade,18.03,1kg,0
2021-07-18,Uva,Supermercado,3.63,Casquinha,11
2021-07-18,Uva,Supermercado,6.82,250g,10
2021-07-18,Uva,Supermercado,13.15,500g,8
2021-07-18,Uva,Supermercado,21.64,1kg,0
2021-07-18,Uva,Shopping,3.65,Casquinha,25
2021-07-18,Uva,Shopping,7.51,250g,12
2021-07-18,Uva,Shopping,11.9,500g,0
2021-07-18,Uva,Shopping,21.87,1kg,0
2021-07-18,Uva,Praia,3.64,Casquinha,9
2021-07-18,Uva,Praia,7.07,250g,11
2021-07-18,Uva,Praia,11.8,500g,7
2021-07-18,Uva,Praia,21.31,1kg,10
2021-07-18,Uva,Cidade,3.54,Casquinha,0
2021-07-18,Uva,Cidade,6.96,250g,11
2021-07-18,Uva,Cidade,12.86,500g,0
2021-07-18,Uva,Cidade,18.52,1kg,0
2021-07-25,Chocolate,Supermercado,3.36,Casquinha,40
2021-07-25,Chocolate,Supermercado,6.62,250g,45
2021-07-25,Chocolate,Supermercado,11.2,500g,28
2021-07-25,Chocolate,Supermercado,19.37,1kg,16
2021-07-25,Chocolate,Shopping,3.84,Casquinha,24
2021-07-25,Chocolate,Shopping,7.55,250g,26
2021-07-25,Chocolate,Shopping,11.9,500g,11
2021-07-25,Chocolate,Shopping,18.74,1kg,26
2021-07-25,Chocolate,Praia,3.18,Casquinha,49
2021-07-25,Chocolate,Praia,7.15,250g,24
2021-07-25,Chocolate,Praia,11.83,500g,27
2021-07-25,Chocolate,Praia,20.14,1kg,30
2021-07-25,Chocolate,Cidade,3.48,Casquinha,50
2021-07-25,Chocolate,Cidade,7.55,250g,27
2021-07-25,Chocolate,Cidade,11.61,500g,30
2021-07-25,Chocolate,Cidade,21.85,1kg,19
2021-07-25,Morango,Supermercado,3.51,Casquinha,17
2021-07-25,Morango,Supermercado,7.64,250g,21
2021-07-25,Morango,Supermercado,11.14,500g,3
2021-07-25,Morango,Supermercado,19.12,1kg,21
2021-07-25,Morango,Shopping,3.43,Casquinha,23
2021-07-25,Morango,Shopping,6.52,250g,23
2021-07-25,Morango,Shopping,11.85,500g,0
2021-07-25,Morango,Shopping,19.27,1kg,14
2021-07-25,Morango,Praia,3.21,Casquinha,40
2021-07-25,Morango,Praia,7.1,250g,34
2021-07-25,Morango,Praia,12.98,500g,20
2021-07-25,Morango,Praia,19.03,1kg,18
2021-07-25,Morango,Cidade,3.46,Casquinha,45
2021-07-25,Morango,Cidade,7.69,250g,34
2021-07-25,Morango,Cidade,11.49,500g,39
2021-07-25,Morango,Cidade,19.62,1kg,37
2021-07-25,Creme,Supermercado,3.27,Casquinha,53
2021-07-25,Creme,Supermercado,6.62,250g,19
2021-07-25,Creme,Supermercado,12.11,500g,17
2021-07-25,Creme,Supermercado,21.96,1kg,31
2021-07-25,Creme,Shopping,3.58,Casquinha,38
2021-07-25,Creme,Shopping,6.54,250g,11
2021-07-25,Creme,Shopping,11.72,500g,5
2021-07-25,Creme,Shopping,21.13,1kg,0
2021-07-25,Creme,Praia,3.49,Casquinha,37
2021-07-25,Creme,Praia,6.78,250g,37
2021-07-25,Creme,Praia,12.74,500g,11
2021-07-25,Creme,Praia,20.02,1kg,7
2021-07-25,Creme,Cidade,3.33,Casquinha,0
2021-07-25,Creme,Cidade,7.65,250g,25
2021-07-25,Creme,Cidade,12.17,500g,26
2021-07-25,Creme,Cidade,20.33,1kg,13
2021-07-25,Limão,Supermercado,3.65,Casquinha,13
2021-07-25,Limão,Supermercado,6.94,250g,12
2021-07-25,Limão,Supermercado,11.75,500g,8
2021-07-25,Limão,Supermercado,21.87,1kg,14
2021-07-25,Limão,Shopping,3.82,Casquinha,11
2021-07-25,Limão,Shopping,7.55,250g,1
2021-07-25,Limão,Shopping,13.12,500g,0
2021-07-25,Limão,Shopping,20.1,1kg,2
2021-07-25,Limão,Praia,3.63,Casquinha,34
2021-07-25,Limão,Praia,6.37,250g,8
2021-07-25,Limão,Praia,10.92,500g,0
2021-07-25,Limão,Praia,19.26,1kg,0
2021-07-25,Limão,Cidade,3.49,Casquinha,10
2021-07-25,Limão,Cidade,6.73,250g,9
2021-07-25,Limão,Cidade,13.14,500g,0
2021-07-25,Limão,Cidade,20.31,1kg,0
2021-07-25,Uva,Supermercado,3.84,Casquinha,21
2021-07-25,Uva,Supermercado,7.3,250g,0
2021-07-25,Uva,Supermercado,12.26,500g,10
2021-07-25,Uva,Supermercado,18.26,1kg,0
2021-07-25,Uva,Shopping,3.57,Casquinha,4
2021-07-25,Uva,Shopping,7.48,250g,15
2021-07-25,Uva,Shopping,10.87,500g,5
2021-07-25,Uva,Shopping,18.87,1kg,17
2021-07-25,Uva,Praia,3.24,Casquinha,11
2021-07-25,Uva,Praia,7.17,250g,0
2021-07-25,Uva,Praia,12.11,500g,5
2021-07-25,Uva,Praia,18.96,1kg,0
2021-07-25,Uva,Cidade,3.3,Casquinha,30
2021-07-25,Uva,Cidade,6.6,250g,2
2021-07-25,Uva,Cidade,11.68,500g,10
2021-07-25,Uva,Cidade,21.82,1kg,5
2021-08-01,Chocolate,Supermercado,3.71,Casquinha,30
2021-08-01,Chocolate,Supermercado,7.01,250g,21
2021-08-01,Chocolate,Supermercado,12.67,500g,25
2021-08-01,Chocolate,Supermercado,19.44,1kg,19
2021-08-01,Chocolate,Shopping,3.63,Casquinha,33
2021-08-01,Chocolate,Shopping,7.28,250g,25
2021-08-01,Chocolate,Shopping,10.82,500g,4
2021-08-01,Chocolate,Shopping,20.77,1kg,7
2021-08-01,Chocolate,Praia,3.69,Casquinha,59
2021-08-01,Chocolate,Praia,6.71,250g,30
2021-08-01,Chocolate,Praia,11.87,500g,38
2021-08-01,Chocolate,Praia,21.95,1kg,32
2021-08-01,Chocolate,Cidade,3.31,Casquinha,52
2021-08-01,Chocolate,Cidade,7.58,250g,46
2021-08-01,Chocolate,Cidade,11.18,500g,28
2021-08-01,Chocolate,Cidade,19.1,1kg,33
2021-08-01,Morango,Supermercado,3.48,Casquinha,43
2021-08-01,Morango,Supermercado,7.54,250g,6
2021-08-01,Morango,Supermercado,12.17,500g,23
2021-08-01,Morango,Supermercado,18.2,1kg,37
2021-08-01,Morango,Shopping,3.31,Casquinha,11
2021-08-01,Morango,Shopping,6.55,250g,21
2021-08-01,Morango,Shopping,12.01,500g,6
2021-08-01,Morango,Shopping,19.86,1kg,5
2021-08-01,Morango,Praia,3.24,Casquinha,35
2021-08-01,Morango,Praia,7.39,250g,33
2021-08-01,Morango,Praia,12.74,500g,19
2021-08-01,Morango,Praia,20.58,1kg,20
2021-08-01,Morango,Cidade,3.73,Casquinha,53
2021-08-01,Morango,Cidade,6.94,250g,34
2021-08-01,Morango,Cidade,12.07,500g,20
2021-08-01,Morango,Cidade,18.33,1kg,11
2021-08-01,Creme,Supermercado,3.45,Casquinha,31
2021-08-01,Creme,Supermercado,6.49,250g,1
2021-08-01,Creme,Supermercado,12.46,500g,10
2021-08-01,Creme,Supermercado,18.42,1kg,16
2021-08-01,Creme,Shopping,3.25,Casquinha,25
2021-08-01,Creme,Shopping,6.95,250g,28
2021-08-01,Creme,Shopping,11.06,500g,23
2021-08-01,Creme,Shopping,21.31,1kg,14
2021-08-01,Creme,Praia,3.59,Casquinha,29
2021-08-01,Creme,Praia,6.84,250g,17
2021-08-01,Creme,Praia,13.06,500g,30
2021-08-01,Creme,Praia,20.84,1kg,18
2021-08-01,Creme,Cidade,3.23,Casquinha,18
2021-08-01,Creme,Cidade,7.19,250g,29
2021-08-01,Creme,Cidade,11.62,500g,19
2021-08-01,Creme,Cidade,18.1,1kg,10
2021-08-01,Limão,Supermercado,3.64,Casquinha,28
2021-08-01,Limão,Supermercado,7.66,250g,20
2021-08-01,Limão,Supermercado,13.14,500g,25
2021-08-01,Limão,Supermercado,18.51,1kg,22
2021-08-01,Limão,Shopping,3.61,Casquinha,13
2021-08-01,Limão,Shopping,6.81,250g,12
2021-08-01,Limão,Shopping,12.78,500g,7
2021-08-01,Limão,Shopping,18.22,1kg,26
2021-08-01,Limão,Praia,3.45,Casquinha,32
2021-08-01,Limão,Praia,7.2,250g,17
2021-08-01,Limão,Praia,11.55,500g,6
2021-08-01,Limão,Praia,21.89,1kg,11
2021-08-01,Limão,Cidade,3.4,Casquinha,0
2021-08-01,Limão,Cidade,7.26,250g,11
2021-08-01,Limão,Cidade,12.39,500g,2
2021-08-01,Limão,Cidade,19.26,1kg,18
2021-08-01,Uva,Supermercado,3.24,Casquinha,10
2021-08-01,Uva,Supermercado,7.14,250g,11
2021-08-01,Uva,Supermercado,12.89,500g,6
2021-08-01,Uva,Supermercado,19.84,1kg,15
2021-08-01,Uva,Shopping,3.2,Casquinha,22
2021-08-01,Uva,Shopping,6.64,250g,14
2021-08-01,Uva,Shopping,11.81,500g,10
2021-08-01,Uva,Shopping,18.77,1kg,0
2021-08-01,Uva,Praia,3.22,Casquinha,14
2021-08-01,Uva,Praia,6.78,250g,23
2021-08-01,Uva,Praia,12.11,500g,11
2021-08-01,Uva,Praia,20.33,1kg,4
2021-08-01,Uva,Cidade,3.28,Casquinha,9
2021-08-01,Uva,Cidade,6.38,250g,5
2021-08-01,Uva,Cidade,12.21,500g,8
2021-08-01,Uva,Cidade,21.28,1kg,0
2021-08-08,Chocolate,Supermercado,3.38,Casquinha,52
2021-08-08,Chocolate,Supermercado,6.68,250g,12
2021-08-08,Chocolate,Supermercado,10.86,500g,31
2021-08-08,Chocolate,Supermercado,20.32,1kg,31
2021-08-08,Chocolate,Shopping,3.67,Casquinha,27
2021-08-08,Chocolate,Shopping,6.79,250g,33
2021-08-08,Chocolate,Shopping,11.1,500g,25
2021-08-08,Chocolate,Shopping,21.43,1kg,8
2021-08-08,Chocolate,Praia,3.82,Casquinha,38
2021-08-08,Chocolate,Praia,6.45,250g,40
2021-08-08,Chocolate,Praia,12.75,500g,47
2021-08-08,Chocolate,Praia,21.13,1kg,34
2021-08-08,Chocolate,Cidade,3.64,Casquinha,48
2021-08-08,Chocolate,Cidade,6.7,250g,34
2021-08-08,Chocolate,Cidade,12.34,500g,25
2021-08-08,Chocolate,Cidade,18.13,1kg,17
2021-08-08,Morango,Supermercado,3.56,Casquinha,40
2021-08-08,Morango,Supermercado,6.55,250g,16
2021-08-08,Morango,Supermercado,11.36,500g,28
2021-08-08,Morango,Supermercado,18.85,1kg,14
2021-08-08,Morango,Shopping,3.25,Casquinha,31
2021-08-08,Morango,Shopping,7.58,250g,38
2021-08-08,Morango,Shopping,11.15,500g,5
2021-08-08,Morango,Shopping,18.63,1kg,20
2021-08-08,Morango,Praia,3.63,Casquinha,56
2021-08-08,Morango,Praia,6.73,250g,35
2021-08-08,Morango,Praia,11.88,500g,26
2021-08-08,Morango,Praia,19.17,1kg,17
2021-08-08,Morango,Cidade,3.36,Casquinha,43
2021-08-08,Morango,Cidade,6.65,250g,5
2021-08-08,Morango,Cidade,13.0,500g,24
2021-08-08,Morango,Cidade,18.41,1kg,12
2021-08-08,Creme,Supermercado,3.61,Casquinha,27
2021-08-08,Creme,Supermercado,7.62,250g,24
2021-08-08,Creme,Supermercado,12.42,500g,6
2021-08-08,Creme,Supermercado,19.21,1kg,6
2021-08-08,Creme,Shopping,3.22,Casquinha,38
2021-08-08,Creme,Shopping,6.5,250g,14
2021-08-08,Creme,Shopping,11.11,500g,2
2021-08-08,Creme,Shopping,18.39,1kg,16
2021-08-08,Creme,Praia,3.27,Casquinha,47
2021-08-08,Creme,Praia,7.05,250g,11
2021-08-08,Creme,Praia,12.43,500g,29
2021-08-08,Creme,Praia,19.06,1kg,29
2021-08-08,Creme,Cidade,3.18,Casquinha,37
2021-08-08,Creme,Cidade,7.1,250g,18
2021-08-08,Creme,Cidade,12.8,500g,26
2021-08-08,Creme,Cidade,21.92,1kg,23
2021-08-08,Limão,Supermercado,3.84,Casquinha,10
2021-08-08,Limão,Supermercado,7.42,250g,22
2021-08-08,Limão,Supermercado,11.06,500g,13
2021-08-08,Limão,Supermercado,19.53,1kg,9
2021-08-08,Limão,Shopping,3.59,Casquinha,1
2021-08-08,Limão,Shopping,6.73,250g,0
2021-08-08,Limão,Shopping,12.63,500g,12
2021-08-08,Limão,Shopping,20.95,1kg,6
2021-08-08,Limão,Praia,3.33,Casquinha,23
2021-08-08,Limão,Praia,7.58,250g,15
2021-08-08,Limão,Praia,12.32,500g,4
2021-08-08,Limão,Praia,20.88,1kg,19
2021-08-08,Limão,Cidade,3.17,Casquinha,35
2021-08-08,Limão,Cidade,6.5,250g,0
2021-08-08,Limão,Cidade,12.78,500g,18
2021-08-08,Limão,Cidade,19.62,1kg,0
2021-08-08,Uva,Supermercado,3.57,Casquinha,11
2021-08-08,Uva,Supermercado,7.45,250g,14
2021-08-08,Uva,Supermercado,13.2,500g,1
2021-08-08,Uva,Supermercado,20.65,1kg,0
2021-08-08,Uva,Shopping,3.83,Casquinha,12
2021-08-08,Uva,Shopping,7.41,250g,17
2021-08-08,Uva,Shopping,11.13,500g,2
2021-08-08,Uva,Shopping,18.4,1kg,0
2021-08-08,Uva,Praia,3.34,Casquinha,12
2021-08-08,Uva,Praia,6.42,250g,23
2021-08-08,Uva,Praia,11.62,500g,9
2021-08-08,Uva,Praia,19.66,1kg,8
2021-08-08,Uva,Cidade,3.27,Casquinha,10
2021-08-08,Uva,Cidade,6.38,250g,8
2021-08-08,Uva,Cidade,11.09,500g,15
2021-08-08,Uva,Cidade,19.99,1kg,7
2021-08-15,Chocolate,Supermercado,3.74,Casquinha,59
2021-08-15,Chocolate,Supermercado,7.32,250g,25
2021-08-15,Chocolate,Supermercado,11.22,500g,37
2021-08-15,Chocolate,Supermercado,18.28,1kg,4
2021-08-15,Chocolate,Shopping,3.4,Casquinha,39
2021-08-15,Chocolate,Shopping,6.96,250g,27
2021-08-15,Chocolate,Shopping,12.76,500g,35
2021-08-15,Chocolate,Shopping,20.38,1kg,13
2021-08-15,Chocolate,Praia,3.77,Casquinha,67
2021-08-15,Chocolate,Praia,7.18,250g,21
2021-08-15,Chocolate,Praia,11.8,500g,21
2021-08-15,Chocolate,Praia,20.94,1kg,14
2021-08-15,Chocolate,Cidade,3.37,Casquinha,29
2021-08-15,Chocolate,Cidade,7.64,250g,30
2021-08-15,Chocolate,Cidade,12.84,500g,21
2021-08-15,Chocolate,Cidade,21.05,1kg,28
2021-08-15,Morango,Supermercado,3.25,Casquinha,23
2021-08-15,Morango,Supermercado,7.03,250g,47
2021-08-15,Morango,Supermercado,10.82,500g,36
2021-08-15,Morango,Supermercado,19.77,1kg,9
2021-08-15,Morango,Shopping,3.66,Casquinha,38
2021-08-15,Morango,Shopping,7.12,250g,16
2021-08-15,Morango,Shopping,11.31,500g,24
2021-08-15,Morango,Shopping,21.32,1kg,0
2021-08-15,Morango,Praia,3.44,Casquinha,48
2021-08-15,Morango,Praia,7.24,250g,26
2021-08-15,Morango,Praia,11.88,500g,9
2021-08-15,Morango,Praia,20.51,1kg,17
2021-08-15,Morango,Cidade,3.4,Casquinha,34
2021-08-15,Morango,Cidade,6.98,250g,26
2021-08-15,Morango,Cidade,12.16,500g,37
2021-08-15,Morango,Cidade,20.34,1kg,11
2021-08-15,Creme,Supermercado,3.49,Casquinha,26
2021-08-15,Creme,Supermercado,6.64,250g,6
2021-08-15,Creme,Supermercado,13.0,500g,19
2021-08-15,Creme,Supermercado,20.13,1kg,10
2021-08-15,Creme,Shopping,3.59,Casquinha,14
2021-08-15,Creme,Shopping,6.83,250g,19
2021-08-15,Creme,Shopping,11.04,500g,5
2021-08-15,Creme,Shopping,21.11,1kg,31
2021-08-15,Creme,Praia,3.3,Casquinha,30
2021-08-15,Creme,Praia,7.6,250g,12
2021-08-15,Creme,Praia,12.51,500g,24
2021-08-15,Creme,Praia,18.34,1kg,0
2021-08-15,Creme,Cidade,3.84,Casquinha,15
2021-08-15,Creme,Cidade,7.12,250g,29
2021-08-15,Creme,Cidade,11.06,500g,3
2021-08-15,Creme,Cidade,20.87,1kg,19
2021-08-15,Limão,Supermercado,3.69,Casquinha,31
2021-08-15,Limão,Supermercado,7.55,250g,30
2021-08-15,Limão,Supermercado,10.99,500g,0
2021-08-15,Limão,Supermercado,21.95,1kg,1
2021-08-15,Limão,Shopping,3.42,Casquinha,27
2021-08-15,Limão,Shopping,6.6,250g,24
2021-08-15,Limão,Shopping,11.37,500g,4
2021-08-15,Limão,Shopping,18.94,1kg,0
2021-08-15,Limão,Praia,3.16,Casquinha,12
2021-08-15,Limão,Praia,6.31,250g,5
2021-08-15,Limão,Praia,12.43,500g,11
2021-08-15,Limão,Praia,18.64,1kg,13
2021-08-15,Limão,Cidade,3.7,Casquinha,16
2021-08-15,Limão,Cidade,7.17,250g,16
2021-08-15,Limão,Cidade,11.54,500g,24
2021-08-15,Limão,Cidade,21.24,1kg,2
2021-08-15,Uva,Supermercado,3.43,Casquinha,12
2021-08-15,Uva,Supermercado,7.38,250g,15
2021-08-15,Uva,Supermercado,11.96,500g,12
2021-08-15,Uva,Supermercado,18.8,1kg,11
2021-08-15,Uva,Shopping,3.71,Casquinha,7
2021-08-15,Uva,Shopping,7.63,250g,16
2021-08-15,Uva,Shopping,10.92,500g,8
2021-08-15,Uva,Shopping,20.3,1kg,0
2021-08-15,Uva,Praia,3.6,Casquinha,17
2021-08-15,Uva,Praia,7.61,250g,9
2021-08-15,Uva,Praia,12.4,500g,0
2021-08-15,Uva,Praia,20.0,1kg,28
2021-08-15,Uva,Cidade,3.2,Casquinha,14
2021-08-15,Uva,Cidade,7.37,250g,29
2021-08-15,Uva,Cidade,11.96,500g,12
2021-08-15,Uva,Cidade,18.69,1kg,0
2021-08-22,Chocolate,Supermercado,3.76,Casquinha,31
2021-08-22,Chocolate,Supermercado,7.65,250g,33
2021-08-22,Chocolate,Supermercado,12.04,500g,25
2021-08-22,Chocolate,Supermercado,19.01,1kg,11
2021-08-22,Chocolate,Shopping,3.71,Casquinha,6
2021-08-22,Chocolate,Shopping,7.35,250g,28
2021-08-22,Chocolate,Shopping,11.12,500g,41
2021-08-22,Chocolate,Shopping,18.36,1kg,36
2021-08-22,Chocolate,Praia,3.44,Casquinha,56
2021-08-22,Chocolate,Praia,6.48,250g,32
2021-08-22,Chocolate,Praia,12.53,500g,31
2021-08-22,Chocolate,Praia,19.42,1kg,13
2021-08-22,Chocolate,Cidade,3.7,Casquinha,48
2021-08-22,Chocolate,Cidade,6.63,250g,17
2021-08-22,Chocolate,Cidade,12.51,500g,26
2021-08-22,Chocolate,Cidade,18.51,1kg,28
2021-08-22,Morango,Supermercado,3.45,Casquinha,39
2021-08-22,Morango,Supermercado,7.36,250g,16
2021-08-22,Morango,Supermercado,11.05,500g,33
2021-08-22,Morango,Supermercado,21.74,1kg,15
2021-08-22,Morango,Shopping,3.51,Casquinha,32
2021-08-22,Morango,Shopping,6.85,250g,28
2021-08-22,Morango,Shopping,12.84,500g,0
2021-08-22,Morango,Shopping,19.96,1kg,5
2021-08-22,Morango,Praia,3.74,Casquinha,38
2021-08-22,Morango,Praia,6.77,250g,41
2021-08-22,Morango,Praia,11.98,500g,8
2021-08-22,Morango,Praia,21.18,1kg,22
2021-08-22,Morango,Cidade,3.49,Casquinha,27
2021-08-22,Morango,Cidade,6.63,250g,21
2021-08-22,Morango,Cidade,13.08,500g,11
2021-08-22,Morango,Cidade,19.84,1kg,9
2021-08-22,Creme,Supermercado,3.36,Casquinha,27
2021-08-22,Creme,Supermercado,7.06,250g,18
2021-08-22,Creme,Supermercado,12.12,500g,8
2021-08-22,Creme,Supermercado,21.86,1kg,0
2021-08-22,Creme,Shopping,3.41,Casquinha,16
2021-08-22,Creme,Shopping,6.94,250g,9
2021-08-22,Creme,Shopping,12.62,500g,21
2021-08-22,Creme,Shopping,18.08,1kg,1
2021-08-22,Creme,Praia,3.44,Casquinha,26
2021-08-22,Creme,Praia,7.09,250g,35
2021-08-22,Creme,Praia,11.29,500g,15
2021-08-22,Creme,Praia,21.5,1kg,18
2021-08-22,Creme,Cidade,3.4,Casquinha,18
2021-08-22,Creme,Cidade,7.57,250g,31
2021-08-22,Creme,Cidade,11.1,500g,15
2021-08-22,Creme,Cidade,18.33,1kg,0
2021-08-22,Limão,Supermercado,3.29,Casquinha,27
2021-08-22,Limão,Supermercado,7.06,250g,13
2021-08-22,Limão,Supermercado,11.45,500g,22
2021-08-22,Limão,Supermercado,21.96,1kg,21
2021-08-22,Limão,Shopping,3.34,Casquinha,15
2021-08-22,Limão,Shopping,6.46,250g,14
2021-08-22,Limão,Shopping,10.81,500g,11
2021-08-22,Limão,Shopping,19.2,1kg,22
2021-08-22,Limão,Praia,3.26,Casquinha,16
2021-08-22,Limão,Praia,7.36,250g,3
2021-08-22,Limão,Praia,12.1,500g,12
2021-08-22,Limão,Praia,21.73,1kg,1
2021-08-22,Limão,Cidade,3.6,Casquinha,19
2021-08-22,Limão,Cidade,6.81,250g,29
2021-08-22,Limão,Cidade,11.06,500g,14
2021-08-22,Limão,Cidade,18.67,1kg,12
2021-08-22,Uva,Supermercado,3.51,Casquinha,37
2021-08-22,Uva,Supermercado,7.62,250g,7
2021-08-22,Uva,Supermercado,12.19,500g,1
2021-08-22,Uva,Supermercado,18.25,1kg,6
2021-08-22,Uva,Shopping,3.28,Casquinha,5
2021-08-22,Uva,Shopping,7.47,250g,13
2021-08-22,Uva,Shopping,11.17,500g,0
2021-08-22,Uva,Shopping,19.49,1kg,0
2021-08-22,Uva,Praia,3.33,Casquinha,0
2021-08-22,Uva,Praia,7.68,250g,8
2021-08-22,Uva,Praia,10.93,500g,4
2021-08-22,Uva,Praia,21.35,1kg,8
2021-08-22,Uva,Cidade,3.51,Casquinha,39
2021-08-22,Uva,Cidade,6.54,250g,21
2021-08-22,Uva,Cidade,11.27,500g,16
2021-08-22,Uva,Cidade,18.84,1kg,0
2021-08-29,Chocolate,Supermercado,3.23,Casquinha,47
2021-08-29,Chocolate,Supermercado,6.72,250g,36
2021-08-29,Chocolate,Supermercado,11.13,500g,28
2021-08-29,Chocolate,Supermercado,20.57,1kg,10
2021-08-29,Chocolate,Shopping,3.7,Casquinha,39
2021-08-29,Chocolate,Shopping,6.52,250g,30
2021-08-29,Chocolate,Shopping,11.38,500g,17
2021-08-29,Chocolate,Shopping,18.29,1kg,21
2021-08-29,Chocolate,Praia,3.64,Casquinha,57
2021-08-29,Chocolate,Praia,7.21,250g,34
2021-08-29,Chocolate,Praia,11.02,500g,18
2021-08-29,Chocolate,Praia,18.2,1kg,4
2021-08-29,Chocolate,Cidade,3.5,Casquinha,39
2021-08-29,Chocolate,Cidade,6.79,250g,20
2021-08-29,Chocolate,Cidade,12.65,500g,19
2021-08-29,Chocolate,Cidade,19.47,1kg,21
2021-08-29,Morango,Supermercado,3.41,Casquinha,38
2021-08-29,Morango,Supermercado,7.29,250g,20
2021-08-29,Morango,Supermercado,11.26,500g,11
2021-08-29,Morango,Supermercado,20.51,1kg,12
2021-08-29,Morango,Shopping,3.23,Casquinha,44
2021-08-29,Morango,Shopping,7.58,250g,3
2021-08-29,Morango,Shopping,12.13,500g,13
2021-08-29,Morango,Shopping,21.37,1kg,2
2021-08-29,Morango,Praia,3.6,Casquinha,50
2021-08-29,Morango,Praia,7.55,250g,33
2021-08-29,Morango,Praia,13.01,500g,24
2021-08-29,Morango,Praia,20.96,1kg,9
2021-08-29,Morango,Cidade,3.68,Casquinha,23
2021-08-29,Morango,Cidade,7.42,250g,28
2021-08-29,Morango,Cidade,12.53,500g,19
2021-08-29,Morango,Cidade,18.7,1kg,6
2021-08-29,Creme,Supermercado,3.39,Casquinha,27
2021-08-29,Creme,Supermercado,7.07,250g,17
2021-08-29,Creme,Supermercado,12.29,500g,25
2021-08-29,Creme,Supermercado,18.86,1kg,16
2021-08-29,Creme,Shopping,3.23,Casquinha,23
2021-08-29,Creme,Shopping,7.66,250g,19
2021-08-29,Creme,Shopping,12.82,500g,18
2021-08-29,Creme,Shopping,18.39,1kg,10
2021-08-29,Creme,Praia,3.36,Casquinha,19
2021-08-29,Creme,Praia,7.6,250g,36
2021-08-29,Creme,Praia,10.96,500g,41
2021-08-29,Creme,Praia,20.61,1kg,26
2021-08-29,Creme,Cidade,3.33,Casquinha,38
2021-08-29,Creme,Cidade,6.57,250g,15
2021-08-29,Creme,Cidade,12.78,500g,31
2021-08-29,Creme,Cidade,20.85,1kg,15
2021-08-29,Limão,Supermercado,3.3,Casquinha,31
2021-08-29,Limão,Supermercado,6.9,250g,16
2021-08-29,Limão,Supermercado,13.12,500g,0
2021-08-29,Limão,Supermercado,19.56,1kg,7
2021-08-29,Limão,Shopping,3.82,Casquinha,26
2021-08-29,Limão,Shopping,7.53,250g,9
